p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
4.76210017702708e-59,0.2855165325906912,0.964,0.876,1.0392331216326196e-54,endoderm,LOC582962
7.652857341498544e-59,0.25081983397846186,0.246,0.08,1.6700830576352272e-54,endoderm,LOC591506
8.592965856291963e-58,0.3158725437593889,0.266,0.097,1.875242938818595e-53,endoderm,LOC591105
1.915395162060641e-57,0.5456366030301079,0.487,0.293,4.1799668621649375e-53,endoderm,LOC762815
5.127023995721255e-56,0.4378965256298914,0.228,0.074,1.1188704465862495e-51,endoderm,LOC100892571
8.036585141633208e-56,0.29536351941304984,0.375,0.155,1.753823975458615e-51,endoderm,LOC574860
2.586921395974808e-55,0.43567480834948236,0.438,0.234,5.645438562435823e-51,endoderm,LOC752828
2.365537679752918e-54,0.32281031879767813,0.226,0.076,5.162312878524793e-50,endoderm,LOC582830
6.905255350485745e-53,0.3364358885119927,0.436,0.223,1.506933875136504e-48,endoderm,LOC105440575
3.189613464199032e-51,0.3036833584464147,0.907,0.729,6.960693462921548e-47,endoderm,LOC586757
3.620029146698788e-50,0.35579631338751205,0.411,0.212,7.899989606840764e-46,endoderm,LOC589953
1.9014565305022503e-46,0.3031933287416043,0.21,0.074,4.149548586515061e-42,endoderm,LOC100892801
3.747204861744107e-46,0.33065258619843096,0.649,0.47,8.177525169784164e-42,endoderm,LOC100888399
7.556971890962916e-46,0.3612125750033112,0.428,0.239,1.6491579757648371e-41,endoderm,LOC593798
1.5572547258279437e-44,0.3330117014415782,0.685,0.513,3.3983969881743214e-40,endoderm,LOC582950
2.027776632088152e-44,0.3940359554820536,0.862,0.807,4.425216944205974e-40,endoderm,LOC105446793
8.885286286763334e-44,0.30198615960991076,0.302,0.14,1.9390360263603624e-39,endoderm,LOC579029
4.4409472445738776e-43,0.4316832328973115,0.598,0.395,9.691479171833573e-39,endoderm,Not
4.485509606882683e-43,0.31048969262992454,0.509,0.314,9.78872761510008e-39,endoderm,LOC584665
1.3854721321460734e-42,0.2861907445264643,0.212,0.076,3.023515833982376e-38,endoderm,LOC100893770
5.501605391823625e-42,0.2863655350530738,0.769,0.623,1.2006153446576696e-37,endoderm,LOC757285
8.373538679890882e-42,0.30816908583470104,0.887,0.811,1.8273573461125872e-37,endoderm,LOC578984
1.4783668018391412e-39,0.3125584167071342,0.287,0.134,3.226239871653558e-35,endoderm,LOC105447310
1.5938973750633318e-38,0.3128304131443158,0.585,0.417,3.4783622416007092e-34,endoderm,LOC581926
2.50428768137359e-38,0.3434820951496601,0.538,0.369,5.465107007061585e-34,endoderm,LOC105443369
4.6144539391542596e-38,0.29459974182259696,0.624,0.448,1.007012283141634e-33,endoderm,LOC593206
5.305727563392864e-38,0.3211591656236553,0.646,0.49,1.1578689261592247e-33,endoderm,LOC764183
1.7902638973783296e-37,0.3162060396638898,0.113,0.028,3.906892903248729e-33,endoderm,LOC100890505
2.3740062531770623e-36,0.2967057321035921,0.721,0.565,5.180793846308303e-32,endoderm,LOC583607
2.1703880523235588e-35,0.3073773813812899,0.389,0.228,4.736437846585702e-31,endoderm,LOC105437465
3.5340823520917956e-35,0.2569616553957799,0.335,0.179,7.712427916969926e-31,endoderm,LOC582944
3.7380768593289777e-35,0.2968299117226899,0.65,0.484,8.157605130113628e-31,endoderm,LOC105442535
1.032177245448541e-33,0.3345770488649006,0.4,0.245,2.252520402742351e-29,endoderm,LOC752304
1.722218014397371e-33,0.27101591340179243,0.725,0.574,3.758396372819383e-29,endoderm,LOC577952
1.4083478502769422e-32,0.3317729399151007,0.514,0.354,3.0734375136593713e-28,endoderm,LOC100889104
4.017783156111427e-32,0.2759216858738849,0.468,0.308,8.768008181581967e-28,endoderm,LOC100891628
3.0583645039051422e-31,0.2679638941397867,0.561,0.398,6.674268856872192e-27,endoderm,LOC574970
9.874250943109181e-31,0.2977731506542256,0.65,0.518,2.1548577833147165e-26,endoderm,LOC581082
1.0820512293714643e-30,0.30939567519635025,0.49,0.336,2.3613603978573464e-26,endoderm,LOC593058
3.4923583319441105e-29,0.25443619748916,0.907,0.852,7.621373587801633e-25,endoderm,LOC100888845
6.121935959885916e-27,0.25685444533838847,0.422,0.277,1.3359900845259036e-22,endoderm,LOC582915
1.069378831126404e-25,0.2992782570633443,0.63,0.528,2.3337054231671513e-21,endoderm,LOC585801
1.5805120497524644e-21,0.25291111755806206,0.977,0.94,3.449151446174803e-17,endoderm,LOC580803
1.6183125157140503e-21,0.2883035170167307,0.324,0.21,3.531643403042772e-17,endoderm,LOC580410
3.88444267019368e-21,0.3115562222932978,0.382,0.257,8.477019239163668e-17,endoderm,LOC752861
2.4619941596620295e-20,0.4539143022561478,0.604,0.511,5.372809854630447e-16,endoderm,MTB1
1.6034688068732085e-17,0.38213785024445523,0.54,0.424,3.499249977239403e-13,endoderm,MMP14
0,1.4776411677995247,0.549,0.014,0,nsm_pigment_cells,LOC588806
3.734411740136299e-302,1.0714940608012709,0.632,0.023,8.149606740499445e-298,nsm_pigment_cells,LOC577038
8.315005701573382e-291,1.1989492316549102,0.767,0.04,1.8145836942543592e-286,nsm_pigment_cells,LOC589120
2.97002560523175e-286,2.0405925243161036,0.97,0.078,6.481486878297248e-282,nsm_pigment_cells,LOC575740
9.684351086350212e-286,1.192037216998827,0.511,0.015,2.1134159375742066e-281,nsm_pigment_cells,LOC585786
7.259459441847388e-279,2.2086259064005356,0.932,0.073,1.5842318339943555e-274,nsm_pigment_cells,GATAe
1.886644838828844e-276,1.2866822967831992,0.586,0.022,4.1172250317761865e-272,nsm_pigment_cells,LOC592500
4.332474712037983e-235,1.2281180270333951,0.714,0.045,9.454759564080491e-231,nsm_pigment_cells,LOC100892650
7.170250064662218e-218,2.2149964764415886,1,0.12,1.5647636716112358e-213,nsm_pigment_cells,gcm
3.878550684698984e-213,0.6787901413322392,0.414,0.013,8.464161159218593e-209,nsm_pigment_cells,LOC756604
1.3407899398354569e-208,0.6185291378339787,0.398,0.012,2.9260058857029174e-204,nsm_pigment_cells,LOC580373
2.504768273601519e-194,0.7230683990601258,0.338,0.009,5.466155803480595e-190,nsm_pigment_cells,LOC578648
7.5636748883920275e-174,1.078871935889984,0.459,0.023,1.6506207708937922e-169,nsm_pigment_cells,Endo16
1.0908195028955571e-163,0.7147766364313846,0.383,0.016,2.380495401168974e-159,nsm_pigment_cells,LOC576506
3.1888564769139183e-159,1.0207890133521376,0.564,0.041,6.959041489569244e-155,nsm_pigment_cells,LOC577314
4.376505565488596e-147,1.858743824828219,1,0.181,9.550848095565763e-143,nsm_pigment_cells,LOC574860
1.4925820626206628e-146,0.47417717502323903,0.278,0.009,3.2572618352570726e-142,nsm_pigment_cells,LOC586858
5.565323203462926e-143,0.49793371237163714,0.338,0.015,1.2145204826917143e-138,nsm_pigment_cells,LOC100892547
8.440539974706905e-141,1.1534072599782221,0.827,0.111,1.841979038680288e-136,nsm_pigment_cells,LOC593175
1.5529518382167053e-129,1.0393082649972416,0.729,0.092,3.389006796540316e-125,nsm_pigment_cells,LOC100892448
9.185329891962171e-129,0.8943943978282372,0.654,0.072,2.0045145423229044e-124,nsm_pigment_cells,LOC587883
3.5431221882012727e-125,1.7430353771416545,0.977,0.21,7.7321555513116376e-121,nsm_pigment_cells,FoxA
5.958615312516132e-119,1.9940011152739365,0.955,0.247,1.3003486196503955e-114,nsm_pigment_cells,LOC585279
1.0196282477508966e-118,1.1784885864790797,0.88,0.146,2.2251347250667817e-114,nsm_pigment_cells,LOC591980
1.3374093965088846e-117,0.35284204393584423,0.226,0.007,2.918628526001339e-113,nsm_pigment_cells,LOC752480
5.117562392386766e-117,1.35124919142157,1,0.204,1.1168056408905639e-112,nsm_pigment_cells,LOC105438574
6.296582589914336e-117,0.9253746369697701,0.481,0.041,1.3741032185970057e-112,nsm_pigment_cells,LOC752530
4.592896041716729e-116,1.4292353868369319,0.91,0.192,1.0023077031838419e-111,nsm_pigment_cells,LOC105437737
2.278556316458887e-114,0.9780865849137133,0.902,0.146,4.972493449408229e-110,nsm_pigment_cells,delta
1.4950741200697295e-112,1.2725410372441075,0.789,0.139,3.2627002522281706e-108,nsm_pigment_cells,LOC105440873
3.713600797663931e-111,0.8813195725493587,0.707,0.101,8.104191020741996e-107,nsm_pigment_cells,LOC580090
3.9923630143340205e-111,1.2876294378337783,0.955,0.192,8.712533806181133e-107,nsm_pigment_cells,LOC100890824
1.0384143254188776e-110,1.3072872011415428,0.917,0.192,2.2661315823616165e-106,nsm_pigment_cells,LOC105441496
3.686233514309735e-104,0.8953178223245958,0.88,0.158,8.044467398278135e-100,nsm_pigment_cells,LOC581322
1.347655187895932e-99,0.6732976135704747,0.511,0.055,2.9409879165452924e-95,nsm_pigment_cells,LOC586563
5.932388114414256e-98,1.068589911924862,0.774,0.144,1.294625058208623e-93,nsm_pigment_cells,LOC105437727
1.971790906398516e-93,0.7383857713514682,0.624,0.082,4.303039295033481e-89,nsm_pigment_cells,erg
5.889081104686991e-93,0.7158502636565812,0.504,0.058,1.285174169475842e-88,nsm_pigment_cells,LOC105447116
5.501825009307535e-92,1.4598049705474687,0.955,0.273,1.2006632717811834e-87,nsm_pigment_cells,LOC100893226
6.413907474062285e-92,0.7636307004516607,0.541,0.068,1.3997070280646122e-87,nsm_pigment_cells,LOC588637
7.468281994168839e-92,0.9980478998544713,0.744,0.131,1.6298031795874657e-87,nsm_pigment_cells,LOC590815
1.0764813546599044e-89,0.5410015107065509,0.218,0.01,2.3492052602743094e-85,nsm_pigment_cells,LOC585907
3.519200519970425e-89,0.9997211323299922,0.744,0.139,7.679951294731459e-85,nsm_pigment_cells,LOC105438903
3.338582275248067e-87,1.485101584687942,0.992,0.308,7.285788099273857e-83,nsm_pigment_cells,LOC593520
8.469314374351204e-87,0.4434243464613429,0.293,0.02,1.848258475914663e-82,nsm_pigment_cells,LOC586305
1.3328867528908684e-81,1.1141816484267124,0.789,0.197,2.908758760833742e-77,nsm_pigment_cells,LOC582944
5.3621973609608135e-80,0.8950278485011665,0.571,0.089,1.1701923300824784e-75,nsm_pigment_cells,LOC105439457
8.91500070823244e-80,0.9430474093119995,0.639,0.113,1.9455206045575655e-75,nsm_pigment_cells,LOC105443290
4.659720549309267e-79,1.069242797003581,0.872,0.23,1.0168908154757613e-74,nsm_pigment_cells,LOC585040
5.1642922282253096e-79,0.984279195410038,0.759,0.155,1.1270034929656093e-74,nsm_pigment_cells,LOC105439261
8.916003495910825e-79,0.7398584517518041,0.602,0.092,1.9457394429126192e-74,nsm_pigment_cells,LOC100893770
1.3936684357608988e-75,0.38365553150204396,0.158,0.006,3.0414026273610096e-71,nsm_pigment_cells,LOC754012
1.8757989627679557e-73,1.0082324913637966,0.842,0.226,4.0935560764485096e-69,nsm_pigment_cells,LOC579421
7.801977515805752e-72,1.4155853274309824,1,0.529,1.7026255532742892e-67,nsm_pigment_cells,LOC105445187
1.0709482711584835e-71,1.4952684731457855,0.955,0.405,2.3371304121491587e-67,nsm_pigment_cells,LOC577764
6.483576569554913e-70,1.3590393080668417,1,0.449,1.4149109147739686e-65,nsm_pigment_cells,blimp1/krox
2.1240032690428407e-66,0.2531875924730617,0.113,0.003,4.6352123340321915e-62,nsm_pigment_cells,LOC586240
4.4996815574632734e-66,0.5835145689268295,0.451,0.063,9.819655062852102e-62,nsm_pigment_cells,wnt1
1.8950514577404348e-65,1.2499571033749108,1,0.5,4.135570796226951e-61,nsm_pigment_cells,Hbox7
2.5856229647744715e-65,1.2600780362669208,0.827,0.252,5.6426049960273294e-61,nsm_pigment_cells,LOC105440575
3.461855510526321e-65,1.0100517028431153,0.594,0.115,7.55480728062159e-61,nsm_pigment_cells,LOC100891959
9.862970633248417e-65,1.3805912299814498,1,0.848,2.152396081293802e-60,nsm_pigment_cells,LOC105440257
1.5506381299886854e-63,0.944827788660908,0.737,0.176,3.383957591074308e-59,nsm_pigment_cells,LOC100892930
5.941202359723924e-63,1.0136347870894347,0.85,0.264,1.2965485909625518e-58,nsm_pigment_cells,LOC578304
1.7302064274900589e-62,0.5983979094718408,0.323,0.034,3.775829486711555e-58,nsm_pigment_cells,LOC754487
6.587029380531297e-61,0.4824644442376599,0.338,0.039,1.4374874217133448e-56,nsm_pigment_cells,LOC100892386
7.40923623188173e-61,0.6988084456058805,0.398,0.056,1.6169176228835497e-56,nsm_pigment_cells,LOC575079
1.0951920695554953e-60,0.347556221131659,0.241,0.019,2.3900376533909573e-56,nsm_pigment_cells,LOC582093
1.5496410852202437e-59,0.3820950237619978,0.195,0.013,3.381781740276138e-55,nsm_pigment_cells,LOC582714
6.1212763535592375e-59,0.7233997261939753,1,0.992,1.3358461386372324e-54,nsm_pigment_cells,LOC575388
9.835956075558885e-58,0.9094791535563488,0.744,0.209,2.1465006943692154e-53,nsm_pigment_cells,LOC765036
1.5601131418517663e-57,1.034513812148783,1,0.824,3.40463490946311e-53,nsm_pigment_cells,LOC578691
2.4136645951825485e-57,0.9991043945695113,0.692,0.185,5.267340246066876e-53,nsm_pigment_cells,LOC100048987
2.897935426018269e-57,0.6485543608890786,0.556,0.102,6.324164480199668e-53,nsm_pigment_cells,LOC586389
5.583469572703133e-57,1.025235341368504,0.774,0.235,1.2184805648510048e-52,nsm_pigment_cells,LOC587887
8.30743452704066e-57,0.9268304402877496,0.669,0.163,1.812931436836083e-52,nsm_pigment_cells,LOC105439260
1.792354005591577e-56,0.847871064936792,0.94,0.399,3.911454146402498e-52,nsm_pigment_cells,LOC581835
2.009559702477515e-56,1.1976217559400837,0.925,0.54,4.385462138716681e-52,nsm_pigment_cells,LOC585801
3.5583294187080994e-56,0.6808992177922921,0.316,0.037,7.765342290446686e-52,nsm_pigment_cells,Hes
7.004069832523301e-56,1.054589741801455,0.932,0.538,1.52849815955156e-51,nsm_pigment_cells,LOC582950
5.1763875753303055e-54,1.093094639261411,1,0.641,1.1296430605643325e-49,nsm_pigment_cells,LOC105437938
8.87966884314538e-54,0.3239266200513517,0.15,0.008,1.937810131639616e-49,nsm_pigment_cells,LOC100890035
3.665926303871377e-52,0.4005553077459611,0.211,0.017,8.000150972938506e-48,nsm_pigment_cells,LOC590650
2.4840347075670015e-51,0.6074306396397886,1,0.99,5.420908942323467e-47,nsm_pigment_cells,otx
1.3038896017996253e-50,0.4607309786913474,1,1,2.845478278007322e-46,nsm_pigment_cells,LOC105436409
2.4913295351675987e-50,0.534873123881425,0.489,0.088,5.436828444596251e-46,nsm_pigment_cells,LOC577883
6.984679097791113e-50,1.0569840608353618,0.925,0.489,1.5242665195109546e-45,nsm_pigment_cells,LOC591161
7.805214403243878e-50,0.5728526481683338,0.398,0.063,1.7033319392199116e-45,nsm_pigment_cells,LOC105442749
1.7612785417212775e-49,0.6932263053456984,0.602,0.154,3.8436381615983435e-45,nsm_pigment_cells,LOC592163
1.2979198049615734e-48,0.2969408404297062,0.226,0.022,2.832450390367642e-44,nsm_pigment_cells,LOC100891288
3.1368352731544086e-47,0.38131275679363985,0.301,0.039,6.845515616604866e-43,nsm_pigment_cells,LOC105438419
4.969444427733917e-47,1.2067117214151672,0.835,0.393,1.0844818574643727e-42,nsm_pigment_cells,LOC581963
9.17399073159702e-47,0.30081752141176565,0.128,0.007,2.0020399973564178e-42,nsm_pigment_cells,LOC100892453
1.3702548710770193e-46,0.7597163494210151,0.955,0.353,2.9903072051513796e-42,nsm_pigment_cells,LOC373243
2.8280508947873073e-46,0.48821714739063593,0.338,0.051,6.17165546769434e-42,nsm_pigment_cells,LOC591688
3.4853031877564586e-45,0.6462628121469846,0.429,0.085,7.605977146640919e-41,nsm_pigment_cells,LOC590256
3.720816477540984e-45,0.419075547189496,0.301,0.042,8.119937798937689e-41,nsm_pigment_cells,LOC591067
3.306771046658941e-44,0.7851501754227048,0.977,0.517,7.2163664551238066e-40,nsm_pigment_cells,LOC105441402
3.0171657111832036e-42,0.5315860919091056,0.436,0.088,6.584360731515105e-38,nsm_pigment_cells,LOC579087
1.7467713448909804e-41,0.664002242710843,0.737,0.226,3.811979105955586e-37,nsm_pigment_cells,LOC575412
2.4811775558435217e-41,0.6959878980405273,0.459,0.101,5.414673780117317e-37,nsm_pigment_cells,LOC105439885
7.079448482274083e-41,1.5919582466196753,0.519,0.14,1.5449480422866733e-36,nsm_pigment_cells,LOC576343
7.277886449349437e-41,0.31746687326916956,0.248,0.031,1.5882531598415277e-36,nsm_pigment_cells,LOC105443960
5.337331912243797e-40,0.7678815677316048,0.744,0.296,1.1647659432089638e-35,nsm_pigment_cells,LOC582915
9.995379358288863e-40,0.8263168895319566,0.925,0.614,2.1812916373593786e-35,nsm_pigment_cells,LOC579341
1.5783010102564273e-38,1.0659982882240513,0.842,0.414,3.4443262946826013e-34,nsm_pigment_cells,LOC582205
3.0672171550863113e-38,0.46678741882318736,0.293,0.046,6.693587997544857e-34,nsm_pigment_cells,LOC580285
5.193005046010749e-38,0.25273622812872004,0.211,0.024,1.1332694911909258e-33,nsm_pigment_cells,LOC105437415
3.7086070027413196e-37,0.7822142542577031,1,0.828,8.093293062082382e-33,nsm_pigment_cells,LOC752174
1.9854716961630455e-36,0.40050738641935313,1,0.999,4.332894882536614e-32,nsm_pigment_cells,LOC576208
3.9709381014030433e-36,0.9344772820261339,0.752,0.367,8.665778218691861e-32,nsm_pigment_cells,LOC576724
4.3356092439917785e-36,0.4684977377905871,0.308,0.052,9.461600053163258e-32,nsm_pigment_cells,LOC105440573
1.4003220409813632e-35,0.5509921154265298,0.301,0.052,3.055922790033629e-31,nsm_pigment_cells,LOC105446125
8.30884559947965e-35,0.5410264592754148,0.414,0.097,1.813239375174444e-30,nsm_pigment_cells,LOC756091
2.2177660711463107e-34,0.7740565734742209,0.759,0.347,4.839830897062594e-30,nsm_pigment_cells,LOC574601
2.9039443028941614e-34,0.6138861545847356,1,0.962,6.337277652205929e-30,nsm_pigment_cells,LOC575259
5.328093414834109e-34,0.8900433927920262,0.91,0.612,1.1627498259192477e-29,nsm_pigment_cells,LOC576204
1.1936346477247672e-33,0.7657244067424751,0.925,0.561,2.604868891729759e-29,nsm_pigment_cells,LOC105440463
3.953925497760775e-33,0.679354370214228,0.97,0.823,8.628651613763339e-29,nsm_pigment_cells,LOC578984
4.183935322709484e-33,0.46233007997332537,0.414,0.095,9.130602054748908e-29,nsm_pigment_cells,LOC579140
1.594934607543619e-32,0.7427019865193364,0.827,0.421,3.48062579404244e-28,nsm_pigment_cells,LOC574970
6.073738766399909e-32,0.7112617155491571,0.737,0.304,1.325472010991452e-27,nsm_pigment_cells,LOC105438237
1.8611461588576424e-31,0.2927126808527123,1,1,4.061579262475033e-27,nsm_pigment_cells,LOC548620
1.2085210487852249e-30,0.7107858392053987,0.925,0.774,2.6373554847639963e-26,nsm_pigment_cells,LOC590510
3.8032318933781074e-30,0.5663574885944866,0.684,0.263,8.299792960919043e-26,nsm_pigment_cells,LOC752296
6.061067700809675e-30,0.8817465850452569,0.617,0.267,1.3227068043476954e-25,nsm_pigment_cells,LOC752828
9.331752069368511e-30,0.6427143964503819,0.737,0.346,2.0364682540982902e-25,nsm_pigment_cells,LOC100890532
2.0531587122646307e-29,0.4232638029397543,0.308,0.063,4.480608257775104e-25,nsm_pigment_cells,LOC594521
