p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
2.7194968520759395e-109,0.3047791578845753,0.997,0.989,5.9347579802853225e-105,transient,LOC578215
2.0487721109897522e-105,0.42404817871411793,0.871,0.479,4.4710353778129364e-101,transient,LOC100889188
4.3970263293470826e-100,0.3806120196561259,0.629,0.277,9.595630558534138e-96,transient,LOC575482
4.339786253047172e-97,0.36754317390690594,0.955,0.924,9.470715540024843e-93,transient,LOC373525
3.1538637394287047e-96,0.39629355438534586,0.663,0.28,6.882676838555263e-92,transient,LOC100890901
8.711702788223244e-94,0.4890577112976704,0.982,0.994,1.9011548994739588e-89,transient,LOC752088
2.8598776192910954e-90,0.32176279761508497,0.975,0.955,6.2411109285789576e-86,transient,LOC105445719
4.541328506264326e-90,0.40951267700507654,0.896,0.785,9.910541199220638e-86,transient,LOC100893681
5.130740144133386e-88,0.2881613817648838,0.987,0.974,1.1196814216542288e-83,transient,LOC577878
1.0146987152695049e-79,0.34781441255011764,0.754,0.442,2.2143770063326406e-75,transient,LOC579222
1.4525645759274598e-79,0.3237788560656183,0.952,0.932,3.1699316740464956e-75,transient,LOC576259
6.076201751962393e-79,0.33631853581669147,0.663,0.346,1.3260095083307531e-74,transient,Tcf/Lef
1.1626127669522473e-75,0.46133488216909857,0.923,0.878,2.5371698413198894e-71,transient,LOC754440
1.229711156412772e-73,0.34064400182105004,0.752,0.466,2.683598656639592e-69,transient,LOC592776
8.206886219261133e-70,0.9294300005781486,0.939,0.904,1.790988779629357e-65,transient,LOC105440220
2.1269509496295694e-69,0.26688789750958786,0.548,0.243,4.641645057376609e-65,transient,LOC578121
2.2348095268064595e-69,0.36477722837911475,0.906,0.72,4.8770248303497366e-65,transient,LOC574665
2.1187149459038036e-68,0.3312376856196062,0.893,0.788,4.623671626445871e-64,transient,LOC579862
2.164096472438643e-66,0.331230263599805,0.727,0.441,4.722707731802851e-62,transient,LOC586893
1.8386788340797716e-64,0.32203924340665874,0.742,0.476,4.0125488196122856e-60,transient,LOC576912
2.84078033744365e-60,0.2940100200440088,0.914,0.78,6.199434930403277e-56,transient,LOC574714
5.466455273280138e-60,0.290052336251702,0.955,0.88,1.1929445342879244e-55,transient,LOC580133
4.210356736673791e-56,0.3065366287805749,0.709,0.448,9.188261506443214e-52,transient,LOC577610
8.366329249904134e-54,0.2712412311217013,0.557,0.293,1.8257840322065792e-49,transient,LOC590168
3.5982990617350074e-53,0.2763035060892506,0.804,0.569,7.852568042424306e-49,transient,LOC580595
7.662627400837746e-52,0.2611324631740436,0.629,0.374,1.6722151776848212e-47,transient,LOC100887857
1.323626313537525e-50,0.2580977098750899,0.667,0.4,2.8885497040329406e-46,transient,LOC100888782
1.1371591209903535e-49,0.2682845191601989,0.908,0.78,2.4816223497372485e-45,transient,LOC593505
2.1825979428124922e-49,0.2529829431763375,0.927,0.903,4.7630834905997015e-45,transient,LOC591417
3.3713660473044876e-49,0.26968697882834936,0.702,0.454,7.357332125032583e-45,transient,LOC100888705
2.086189745789599e-48,0.2873750499338378,0.754,0.544,4.552691882236642e-44,transient,LOC580591
3.7300649515597857e-48,0.3822365895741795,0.84,0.683,8.14012074378892e-44,transient,LOC100889374
