p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
1.191113032724655e-32,0.43941475597049773,0.991,0.884,2.5993659713150145e-28,transient,LOC583263
1.245628658939925e-32,0.3939892248543915,1,0.979,2.7183354224045984e-28,transient,LOC592046
1.391052328937648e-32,0.42465123344089895,0.995,0.953,3.0356934974406294e-28,transient,LOC580151
1.4627058205070696e-32,0.46382750195190336,1,0.979,3.192062912092578e-28,transient,LOC580923
1.5426938126752383e-32,0.38989829064201986,0.994,0.957,3.3666207074011726e-28,transient,LOC577476
1.8664652382628235e-32,0.5002582007229819,1,0.88,4.07318708946096e-28,transient,LOC582860
2.3200911496703402e-32,0.4506017935190325,0.998,0.991,5.063134915925583e-28,transient,LOC576711
2.8686528369682323e-32,0.5038777120887195,0.979,0.841,6.2602610861157735e-28,transient,LOC576865
3.434366795781671e-32,0.5245359278750495,0.862,0.494,7.494818658434341e-28,transient,LOC579752
3.7957474754664837e-32,0.4860170402776811,0.971,0.785,8.283459715710507e-28,transient,LOC579218
4.282803711538707e-32,0.4655368685220751,0.98,0.837,9.34636253969092e-28,transient,LOC581456
4.675550387433078e-32,0.4710278620525066,0.966,0.773,1.0203453610495206e-27,transient,LOC594488
5.120967998853087e-32,0.4574171978720718,0.998,0.876,1.1175488463897092e-27,transient,LOC586893
6.810864884643917e-32,0.41671114137582244,0.988,0.871,1.4863350437758418e-27,transient,LOC577326
9.572602608764312e-32,0.37614237961454755,1,0.983,2.089029067310636e-27,transient,LOC575965
1.0419957071701524e-31,0.45808607249174926,0.979,0.725,2.2739472317574237e-27,transient,LOC583913
1.5381394743936692e-31,0.4597385559619933,0.982,0.871,3.3566817749693045e-27,transient,LOC593799
1.608209775896602e-31,0.46578564796514144,0.995,0.91,3.5095961939391546e-27,transient,LOC589420
1.8472384346635727e-31,0.468352103470683,0.965,0.76,4.0312284359663146e-27,transient,LOC579288
1.8496322546062427e-31,0.43996541692616775,1,0.996,4.036452469227203e-27,transient,LOC594205
2.180994364310972e-31,0.4380126709029213,0.974,0.85,4.759584001235834e-27,transient,LOC591564
2.304913561370589e-31,0.5136055143412637,0.922,0.639,5.0300128649790365e-27,transient,LOC584784
2.521361527864001e-31,0.41265374594805326,0.998,1,5.5023672622576094e-27,transient,LOC589897
3.040098095724306e-31,0.4908570045913949,0.956,0.751,6.634406074299153e-27,transient,LOC576016
3.927196394729462e-31,0.5177665845296606,0.983,0.867,8.570320692218105e-27,transient,LOC576787
3.938058204143183e-31,0.5146303367827313,0.813,0.395,8.594024418901667e-27,transient,LOC592015
5.840899945489031e-31,0.3911949792400158,1,0.961,1.2746595951040713e-26,transient,LOC578691
8.039193492831186e-31,0.3521487221998849,1,1,1.7543931959405498e-26,transient,LOC764638
9.139094490588273e-31,0.4343434243910904,1,0.991,1.9944245906810788e-26,transient,LOC585461
9.7643128772514e-31,0.5775437591425732,0.908,0.614,2.1308659992025728e-26,transient,LOC574605
1.060395651331005e-30,0.4361473169748842,0.998,0.948,2.3141014298996523e-26,transient,LOC576664
1.1606519018948875e-30,0.4996855208970554,0.928,0.67,2.532890645505213e-26,transient,LOC757016
1.3814713340308995e-30,0.4024481680524772,0.994,0.901,3.0147848922556323e-26,transient,LOC373419
1.7578274662045036e-30,0.40451016256977157,0.998,0.918,3.836106879498088e-26,transient,LOC578542
1.7783577136673897e-30,0.4449339948715336,0.905,0.584,3.880910038536344e-26,transient,LOC584833
2.4989099484585807e-30,0.47361853559284417,0.949,0.695,5.453371180521161e-26,transient,LOC580569
3.066687515864737e-30,0.48667964604799474,0.853,0.472,6.692432165871616e-26,transient,LOC577151
3.0832493975087785e-30,0.46746263788385356,0.954,0.725,6.728575160183408e-26,transient,LOC582962
3.136352475654686e-30,0.4898872793490252,0.951,0.644,6.844462007621221e-26,transient,LOC577922
3.2882108589650836e-30,0.4572927549985961,0.96,0.764,7.175862557519502e-26,transient,LOC763313
3.510592292225733e-30,0.5566474755919908,0.907,0.648,7.661165559324217e-26,transient,LOC577624
5.1962201672046684e-30,0.4528515632875847,0.953,0.717,1.1339711270890748e-25,transient,LOC585817
5.273643405629921e-30,0.5681201419748378,0.93,0.635,1.1508672004106176e-25,transient,LOC592604
6.390662390381786e-30,0.4922580899035309,0.91,0.562,1.3946342534530171e-25,transient,LOC585042
7.35418060022058e-30,0.4621232238346802,0.98,0.854,1.6049028323861373e-25,transient,LOC574824
1.493606371940462e-29,0.4339991855201586,0.982,0.807,3.25949718548567e-25,transient,LOC575088
2.4488337182515552e-29,0.3486027965536791,1,0.97,5.344089823340369e-25,transient,LOC593807
2.574133647152419e-29,0.4550247443767539,0.943,0.751,5.617531858180724e-25,transient,LOC583044
2.85389650409261e-29,0.41325021207217505,0.979,0.85,6.228058340881302e-25,transient,LOC594315
3.068988938402786e-29,0.40824492318436056,0.977,0.88,6.6974545602764e-25,transient,LOC579187
3.162347463750459e-29,0.4307252330854976,0.949,0.742,6.901190870142626e-25,transient,LOC579763
3.3560441245608664e-29,0.47044910112611893,0.926,0.614,7.323895093029178e-25,transient,LOC590185
3.4258707422758666e-29,0.4581184269082794,0.951,0.777,7.476277720868624e-25,transient,LOC574714
3.8930323611762935e-29,0.45470600045521414,0.971,0.773,8.495764521795026e-25,transient,LOC753847
5.053630078097176e-29,0.40468960390940145,1,0.966,1.1028536919431466e-24,transient,LOC581325
5.217153839797943e-29,0.3788524733285423,0.998,0.957,1.138539482459105e-24,transient,LOC100891267
5.458150278845777e-29,0.40961922931954664,0.988,0.914,1.191132135352514e-24,transient,LOC581608
7.125718910560771e-29,0.4746177987105846,0.867,0.451,1.5550456378516771e-24,transient,LOC586702
9.329428083075365e-29,0.4694615804942588,0.992,0.948,2.0359610905695367e-24,transient,LOC587717
9.64606267736322e-29,0.4105141780927315,0.991,0.876,2.1050602580809754e-24,transient,LOC586388
1.0688591246584335e-28,0.4045323267690837,0.986,0.845,2.3325712677420993e-24,transient,LOC588572
1.0908492680784012e-28,0.49230677618595786,0.91,0.584,2.380560357727495e-24,transient,LOC100892995
1.1347279043935894e-28,0.3981952311944421,0.994,0.97,2.47631670575813e-24,transient,LOC588274
1.7856821151051197e-28,0.400646359984826,0.998,0.996,3.896894079793903e-24,transient,LOC589713
1.877748940907321e-28,0.399611188816714,0.972,0.785,4.097811513742046e-24,transient,LOC100888025
2.0758734021791927e-28,0.4381273988494727,0.988,0.948,4.530178525575652e-24,transient,LOC580460
2.37021956155241e-28,0.4672321622279507,0.962,0.79,5.1725301491758246e-24,transient,LOC579736
2.3720341418448506e-28,0.44187971649811897,0.923,0.635,5.176490107748018e-24,transient,LOC757154
4.0091417956889876e-28,0.4303193251193247,0.954,0.777,8.749150140732077e-24,transient,LOC589977
4.332626581415767e-28,0.4073703091552179,0.986,0.888,9.455090988623629e-24,transient,LOC574771
5.118172262876268e-28,0.43961802734030764,0.965,0.777,1.116938732927488e-23,transient,LOC580526
8.227411550052724e-28,0.39106758005769793,0.672,0.206,1.795468022568006e-23,transient,LOC581055
8.901279742839039e-28,0.36906026694553207,0.998,0.957,1.9425262782797635e-23,transient,LOC579860
1.1861949578675268e-27,0.3308593204833876,0.998,1,2.5886332565543037e-23,transient,LOC580278
1.2229371041487299e-27,0.4266141001326571,0.931,0.734,2.668815642383773e-23,transient,LOC575905
1.390844941983765e-27,0.39526290675002085,0.982,0.858,3.0352409168911706e-23,transient,LOC590424
1.4036512215558668e-27,0.5162276666749629,0.828,0.446,3.063188060801368e-23,transient,LOC100889221
1.640507327128801e-27,0.5534272301705262,0.824,0.502,3.580079139993182e-23,transient,LOC756350
1.7687785624642822e-27,0.40644333236342933,0.977,0.828,3.8600054568658033e-23,transient,LOC373247
1.7763440042004867e-27,0.36280374595432074,0.979,0.863,3.876515520366722e-23,transient,LOC100893681
1.8347277299334307e-27,0.45496960008965526,0.96,0.691,4.003926325033726e-23,transient,LOC589060
1.9216811708049065e-27,0.5273995273577404,0.827,0.506,4.1936848190475475e-23,transient,LOC105439762
1.9562123794101175e-27,0.3882433728571608,1,1,4.2690422755866996e-23,transient,LOC588503
2.0305099720467738e-27,0.40973844362120415,0.998,0.884,4.431181911997674e-23,transient,LOC575609
2.1759322466893417e-27,0.4504190580359646,0.956,0.708,4.7485369419501506e-23,transient,LOC586889
2.2131684492210545e-27,0.4579637463047752,0.92,0.657,4.8297975067351075e-23,transient,LOC581972
2.4950904212434345e-27,0.39178139217171415,0.994,0.88,5.445035826279548e-23,transient,LOC574665
2.527642302802638e-27,0.480107290032459,0.946,0.704,5.516073797406197e-23,transient,LOC105436563
2.537742468661983e-27,0.49665576965451275,0.856,0.446,5.538115389361045e-23,transient,LOC587294
2.736342379333758e-27,0.34845512461926686,1,0.991,5.97151997442006e-23,transient,LOC100892105
2.7428018917864033e-27,0.43820148370089296,0.926,0.579,5.985616568445468e-23,transient,LOC591426
3.2096578942486997e-27,0.40976533480306054,0.995,0.871,7.004436422618937e-23,transient,LOC592467
3.403443207984306e-27,0.4388733449369788,0.969,0.73,7.427334112784152e-23,transient,LOC586368
4.558474011353372e-27,0.39743706718405947,0.98,0.897,9.947957834976464e-23,transient,LOC585120
4.562846752189359e-27,0.44780556594939513,0.992,0.983,9.957500467302838e-23,transient,LOC105440219
5.067877379948023e-27,0.4050231499453283,0.968,0.833,1.105962880626057e-22,transient,LOC594147
5.130454965159319e-27,0.43203266288537634,0.851,0.494,1.119619187046718e-22,transient,LOC754208
5.3311589232415416e-27,0.438523738497389,0.949,0.73,1.1634188118190016e-22,transient,LOC575999
7.125718816335052e-27,0.3793155128354029,0.992,0.94,1.5550456172887984e-22,transient,LOC753487
8.950954901748752e-27,0.4027725988055024,0.966,0.824,1.9533668882086302e-22,transient,LOC581517
1.2178627381184293e-26,0.4554420508696313,0.919,0.635,2.6577418533958484e-22,transient,LOC592550
1.2438172475780699e-26,0.41427698892923037,0.963,0.755,2.714382379389622e-22,transient,LOC580179
1.2915846995795948e-26,0.411189262065186,0.962,0.734,2.8186252898925496e-22,transient,LOC586437
1.34490555232094e-26,0.3453637305353259,0.992,0.918,2.9349873868299875e-22,transient,LOC579431
1.4565326169953564e-26,0.4508987336523729,0.985,0.897,3.1785911300689665e-22,transient,LOC100893494
1.4695369937010615e-26,0.44309731590088863,0.965,0.768,3.2069705813538264e-22,transient,LOC577966
1.4962374553786523e-26,0.43274148140413327,0.975,0.803,3.265238998872833e-22,transient,LOC581268
1.5478977119577158e-26,0.4184797563513536,0.953,0.725,3.377977176805323e-22,transient,LOC589136
1.6416151696561914e-26,0.3974147216486972,0.997,0.923,3.5824967847407064e-22,transient,LOC589987
1.968445541214222e-26,0.3398669311083089,0.995,0.983,4.295738704591797e-22,transient,LOC580746
1.993148201194585e-26,0.41898656512770116,0.977,0.798,4.349647319466943e-22,transient,LOC584716
2.6966135516147446e-26,0.378441640810645,0.995,0.979,5.884819753688857e-22,transient,LOC586142
3.9830076456814434e-26,0.42827533591736655,0.971,0.858,8.692117585170614e-22,transient,LOC578143
4.164514353032241e-26,0.3379621464902267,0.997,0.948,9.08821967262226e-22,transient,LOC763089
4.8960943418282947e-26,0.4796988115691738,0.855,0.549,1.0684746682171887e-21,transient,LOC590931
5.257497927295822e-26,0.44793940494027806,0.939,0.682,1.1473437726737672e-21,transient,LOC575132
5.30585660306694e-26,0.4141996607736582,0.972,0.76,1.1578970864872984e-21,transient,LOC548622
5.427630568804907e-26,0.45047130424632575,0.882,0.567,1.184471819030295e-21,transient,LOC586115
6.099226076731442e-26,0.34914528923126387,0.986,0.936,1.3310341067251025e-21,transient,LOC579948
