p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
1.0137309089457221e-237,0.6077734200914509,0.85,0.538,2.212264962592249e-233,endoderm,LOC587142
6.771671057810242e-236,1.0273967070082,0.748,0.461,1.477781774945929e-231,endoderm,LOC581963
2.571745014751106e-235,0.344936304034392,0.128,0.005,5.612319145691339e-231,endoderm,LOC577883
2.8642667199427657e-233,0.5487013594664729,0.934,0.741,6.250689262931098e-229,endoderm,LOC373183
3.1717839097090036e-230,0.3780218816161574,0.158,0.013,6.921784026157958e-226,endoderm,LOC755959
3.2133835178271754e-230,0.6609528616791404,0.302,0.067,7.012566850954246e-226,endoderm,LOC584324
7.997854916695833e-230,0.7624605323079668,0.159,0.013,1.7453718784705316e-225,endoderm,LOC585065
8.482679323757579e-229,0.4570280681173955,0.985,0.866,1.8511751088236165e-224,endoderm,LOC594205
1.0768405213247679e-228,0.25186899430154264,0.107,0.002,2.349989069687041e-224,endoderm,LOC100890455
1.2087942454548826e-227,0.6449283656456533,0.718,0.356,2.6379516818561904e-223,endoderm,LOC763319
1.1566076626638172e-225,0.3427936038816569,0.126,0.006,2.5240649022312483e-221,endoderm,LOC577898
1.576272903824118e-225,0.252492140719007,0.115,0.003,3.439900358015373e-221,endoderm,LOC581981
2.0150156376441067e-225,0.5214366776723728,0.384,0.103,4.397368626030734e-221,endoderm,LOC105443740
8.632357330251902e-225,0.5172991836183045,0.355,0.09,1.8838393401808726e-220,endoderm,LOC577832
6.958200587301797e-224,0.5937889238209653,0.778,0.404,1.518488114166871e-219,endoderm,LOC592550
5.948347048703974e-223,0.6079802339198803,0.675,0.298,1.2981077764386684e-218,endoderm,LOC581409
1.3395743089312046e-221,0.5572740649269289,0.441,0.136,2.923353014380568e-217,endoderm,LOC591435
6.117868785185994e-221,0.5567849167979286,0.437,0.133,1.3351025049911394e-216,endoderm,LOC575068
4.59710177762653e-220,0.2966406459722759,0.137,0.009,1.0032255209314377e-215,endoderm,LOC105441002
9.647146405436446e-219,0.2860490971673281,0.125,0.006,2.1052967600583957e-214,endoderm,LOC590986
5.05824071864709e-218,0.2762571069584756,0.111,0.003,1.1038598720303544e-213,endoderm,hh
1.472632511785774e-217,0.2608231003425103,0.116,0.004,3.213725930470095e-213,endoderm,LOC100892323
3.191440016548066e-216,0.5856340133384714,0.629,0.264,6.964679548112844e-212,endoderm,LOC580635
4.354936193685406e-216,0.4389163957132749,0.987,0.912,9.503777255479661e-212,endoderm,LOC576803
2.734513476326952e-215,0.5950682629668871,0.826,0.494,5.967528759388307e-211,endoderm,LOC100891918
4.852029540158217e-215,0.6014877686361135,0.844,0.535,1.0588584065487277e-210,endoderm,LOC575920
5.3680141339957635e-214,0.4177238332025248,0.99,0.914,1.1714617244618954e-209,endoderm,LOC587551
9.996553645508384e-214,0.4244583197078151,0.834,0.468,2.1815479020592946e-209,endoderm,LOC593520
8.4113171732632e-213,0.5849977586262415,0.645,0.283,1.835601746721228e-208,endoderm,LOC587575
3.2721760076771204e-210,0.5096369453709664,0.383,0.107,7.140869701553779e-206,endoderm,LOC592601
2.3106231623303467e-209,0.5657872279922986,0.826,0.495,5.0424729271535155e-205,endoderm,LOC582130
2.513051491728257e-209,0.28057629713613813,0.122,0.006,5.484232270398575e-205,endoderm,LOC580458
6.388767089586612e-209,0.5257731941712058,0.987,0.927,1.3942206419604864e-204,endoderm,LOC583495
9.363692691486003e-207,0.4804579781976547,0.333,0.084,2.04343865606299e-202,endoderm,LOC100891296
1.3361574543873898e-206,0.5238727394807503,0.916,0.664,2.915896412709601e-202,endoderm,LOC593522
4.5022286047071005e-206,0.5476473282318232,0.467,0.159,9.825213484052305e-202,endoderm,LOC105443132
6.09531173204148e-205,0.551491544583304,0.809,0.444,1.3301798792834124e-200,endoderm,LOC579451
7.814035035650493e-204,0.45927409076082903,0.956,0.788,1.7052568658300072e-199,endoderm,LOC575732
1.130983653814191e-203,0.41152297993503706,0.215,0.035,2.468145627718709e-199,endoderm,LOC105441402
1.3471371111563166e-202,0.4890329988776951,0.147,0.013,2.9398573176764298e-198,endoderm,LOC100888971
6.385493354121054e-200,0.3724290130015506,0.164,0.018,1.3935062146698377e-195,endoderm,LOC575148
1.0509360364693208e-199,0.3706042482366172,0.993,0.943,2.2934577123869988e-195,endoderm,LOC592801
1.197433050776584e-199,0.4089653666441985,0.177,0.022,2.6131581467097394e-195,endoderm,LOC578352
5.691880460690908e-199,0.5445029481464152,0.829,0.479,1.2421390729365767e-194,endoderm,LOC577721
8.256433405312645e-199,0.3719648247620424,0.999,0.951,1.8018014620413787e-194,endoderm,LOC576208
1.0107540135606512e-198,0.5606036487467159,0.63,0.273,2.2057684837934092e-194,endoderm,LOC577855
6.732943582393816e-198,0.5643676443149095,0.421,0.138,1.4693302779858024e-193,endoderm,LOC591161
6.326069524868016e-197,0.28018249746704516,0.142,0.012,1.3805381524119472e-192,endoderm,LOC584158
1.169824919136647e-196,0.4666550287169686,0.338,0.09,2.552908921031905e-192,endoderm,LOC584144
4.805300676945399e-196,0.4975820711834797,0.419,0.133,1.0486607667297944e-191,endoderm,LOC587044
5.507424380012491e-196,0.5461890914991465,0.524,0.199,1.2018852224501258e-191,endoderm,LOC586862
1.1578124090033643e-195,0.29962758519312305,0.146,0.014,2.5266940201680418e-191,endoderm,pde5
