p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
4.068203819174263e-15,0.33863007559908365,0.972,0.946,8.878041194583994e-11,transient,isg12
6.146176002828841e-15,0.6674219755669855,0.5,0.391,1.341279989097338e-10,transient,LOC105437488
9.471524934491731e-15,0.690936538864974,0.441,0.32,2.0669708864541304e-10,transient,LOC763319
1.0653397111781372e-14,0.4840549988246382,0.162,0.067,2.324890851704049e-10,transient,LOC581337
1.1922833219400888e-14,0.664433876241608,0.263,0.143,2.6019198934698556e-10,transient,LOC579218
1.579424145746889e-14,0.4525805661946027,0.142,0.054,3.446777313263436e-10,transient,LOC100889179
2.2220663600428127e-14,0.6014902689845938,0.616,0.565,4.84921541752143e-10,transient,rab11
3.0651463275381386e-14,0.5493974251629767,0.253,0.136,6.689068830586479e-10,transient,LOC100893240
3.4964528697549324e-14,0.5726476308376294,0.693,0.682,7.630309097666189e-10,transient,LOC592065
4.0995252866116785e-14,0.5623045930440007,0.448,0.333,8.946394032972666e-10,transient,VAMP
5.009938308690211e-14,0.5947151419195231,0.348,0.225,1.0933188371054648e-9,transient,LOC763682
5.25884091228562e-14,0.7943237317090179,0.562,0.509,1.147636852288091e-9,transient,LOC373382
6.277009116417479e-14,0.602412673940771,0.389,0.272,1.3698316994757864e-9,transient,LOC100893438
7.580841646767765e-14,0.34571027853161246,0.111,0.037,1.6543670725741295e-9,transient,LOC581215
8.35180977093312e-14,0.6332658381428506,0.25,0.137,1.8226154463107346e-9,transient,LOC757016
9.041244028380418e-14,0.7215928218065436,0.376,0.259,1.9730706843134584e-9,transient,LOC580179
9.428591341685848e-14,0.43300317036815694,0.706,0.682,2.0576014884961027e-09,transient,LOC582590
9.902565563176424e-14,0.49599637225747484,0.196,0.094,2.161036882851991e-9,transient,LOC591088
1.207347882133487e-13,0.386836081201934,0.131,0.05,2.634795283179909e-9,transient,LOC575861
1.31057167231872e-13,0.6620309443127281,0.639,0.635,2.8600605605011426e-9,transient,LOC583575
1.4537486383437985e-13,0.5721536570732392,0.165,0.072,3.1725156534576716e-9,transient,LOC105442620
1.5664956838509294e-13,0.620260924177338,0.188,0.089,3.4185635308678833e-9,transient,LOC583346
1.7046644242455767e-13,0.5953140109887181,0.294,0.176,3.7200891730311222e-9,transient,LOC577756
1.751673066879994e-13,0.38896168759318744,0.106,0.035,3.822676133852211e-9,transient,LOC100892920
1.9094387140112934e-13,0.31960065015841366,0.827,0.823,4.166968105586846e-9,transient,LOC763313
1.9124062705913303e-13,0.5652783835192058,0.335,0.212,4.17344420431146e-9,transient,LOC587506
1.9810167470608132e-13,0.4586394440933599,0.247,0.132,4.3231728471108125e-9,transient,LOC100893310
1.9869294911571643e-13,0.6100938876050317,0.296,0.18,4.33607622855228e-9,transient,LOC754700
2.7440286916941476e-13,0.6347283712418067,0.33,0.213,5.988293813884139e-9,transient,LOC582919
3.322834011986653e-13,0.5998747556393949,0.466,0.372,7.251420664358473e-9,transient,LOC592290
3.8697262934293593e-13,0.6523148675056704,0.338,0.225,8.44490369015089e-9,transient,LOC588846
4.746720845706241e-13,0.4972427518409579,0.214,0.108,1.035876890158473e-8,transient,LOC576172
5.78039018778514e-13,0.3595400982439314,0.103,0.035,1.261454550680351e-8,transient,LOC593211
5.896260726565259e-13,0.513309592910988,0.34,0.22,1.2867409783583364e-8,transient,LOC592537
8.021127277738151e-13,0.3913081423999378,0.173,0.078,1.7504506058207967e-8,transient,LOC590723
8.6585996441549e-13,0.3975288430360742,0.139,0.056,1.889566200343924e-8,transient,LOC579162
9.408049799254565e-13,0.4891504442431561,0.196,0.097,2.0531187076913236e-8,transient,LOC752024
1.101081207952141e-12,0.5565575457460261,0.229,0.122,2.4028895201139576e-8,transient,LOC765114
1.3067122740869882e-12,0.6473362453137135,0.309,0.195,2.8516381957400342e-8,transient,LOC583484
1.3203005040707382e-12,0.25992778581927123,0.946,0.955,2.881291790033572e-8,transient,LOC753159
1.3368385721577102e-12,0.3789730645842546,0.129,0.05,2.9173828160197712e-8,transient,LOC579864
1.485493439249992e-12,0.5888431860703671,0.24,0.131,3.2417923324752576e-8,transient,LOC589303
2.078437653239904e-12,0.4313157370399736,0.776,0.791,4.5357744906654424e-8,transient,LOC100890040
3.714745684662538e-12,0.5629379556658317,0.454,0.355,8.106689507639056e-8,transient,LOC754248
4.3711524391961195e-12,0.5734287974658605,0.588,0.524,9.539165968057691e-8,transient,LOC105445719
4.429291437706961e-12,0.5029275313834959,0.173,0.082,9.666042704507901e-8,transient,LOC105443339
4.866169487774012e-12,0.7184278872908245,0.546,0.512,1.0619441673169226e-7,transient,LOC581769
5.215359488525626e-12,0.4725107173134093,0.626,0.589,1.1381479011809473e-7,transient,LOC577326
5.338667545741373e-12,0.5639676141277241,0.631,0.603,1.1650574185071398e-7,transient,LOC589199
9.865376691596398e-12,0.41405295426029265,0.273,0.155,2.152921155407082e-7,transient,delta
