p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
2.04426332343333e-265,0.5304194529824244,0.224,0.026,4.4611958507285565e-261,endoderm,LOC752402
2.1344434636939883e-265,0.40252216315449063,0.991,0.976,4.6579959708193905e-261,endoderm,LOC592626
3.8117229601725334e-265,0.48758553258310977,0.968,0.918,8.318323015984519e-261,endoderm,LOC752328
3.2208300326585326e-264,0.6318605320774668,0.476,0.14,7.028817380270716e-260,endoderm,LOC588945
9.255884243353493e-263,0.4425856964552377,0.98,0.934,2.0199116184270326e-258,endoderm,LOC581196
1.8001330373327147e-260,0.4198679137897514,0.989,0.964,3.928430327371183e-256,endoderm,LOC764436
7.914678177270257e-260,0.6262126527683591,0.563,0.193,1.727220218625688e-255,endoderm,LOC586862
1.4419693816919658e-259,0.48430220133661894,0.962,0.902,3.146809781666377e-255,endoderm,LOC579897
1.8489798530781936e-259,0.60699895058245,0.794,0.413,4.035028733372542e-255,endoderm,LOC593520
2.8502689987050363e-259,0.757016088446745,0.776,0.44,6.220142035874001e-255,endoderm,LOC579838
3.2784305776264694e-259,0.6108559135225637,0.908,0.688,7.154519049554245e-255,endoderm,LOC593522
8.113588134941673e-259,0.570253640701861,0.973,0.925,1.7706283386883213e-254,endoderm,LOC757058
4.31043229945885e-258,0.7195717967822535,0.735,0.359,9.406656407109048e-254,endoderm,LOC579451
1.775794229547602e-257,0.466588308789988,0.969,0.908,3.875315747141732e-253,endoderm,LOC580462
1.7989444951343486e-257,0.6897939700749565,0.816,0.459,3.925836571731689e-253,endoderm,LOC762428
1.4676720337604343e-256,0.48264088841408714,0.96,0.884,3.2029006792753957e-252,endoderm,LOC105441189
3.097137690942758e-256,0.45623339301000243,0.984,0.946,6.75888358294438e-252,endoderm,LOC591809
4.917292063994734e-256,0.5869581657178633,0.933,0.681,1.0731006471255709e-251,endoderm,LOC592065
1.267661091340735e-254,0.6577144437523041,0.684,0.29,2.766416799632886e-250,endoderm,LOC581409
2.8630576283582927e-252,0.5109266509273376,0.337,0.07,6.248050662366302e-248,endoderm,LOC100891296
3.9074469847712905e-244,0.7806197717377696,0.725,0.363,8.527221554866387e-240,endoderm,LOC576641
3.9307787691807396e-243,0.5635200682698551,0.919,0.778,8.578138507983128e-239,endoderm,LOC579559
4.397009179740405e-242,0.477816245807138,0.959,0.866,9.595593132947487e-238,endoderm,LOC581143
4.715129503997538e-242,0.5623614476806604,0.399,0.104,1.0289827116573827e-237,endoderm,LOC592601
6.367522904445551e-242,0.49494581668897036,0.228,0.031,1.3895845234371525e-237,endoderm,LOC587760
1.9061897667088178e-241,0.8215860059742056,0.268,0.048,4.159877927888653e-237,endoderm,LOC105443490
6.353245557222292e-241,0.539693810769639,0.377,0.092,1.3864687779526207e-236,endoderm,LOC576833
1.0497640359577234e-240,0.3612572734239726,0.129,0.005,2.2909000556705397e-236,endoderm,LOC105438660
2.468869920483034e-240,0.40371113381661194,0.982,0.954,5.3878148274701255e-236,endoderm,LOC589961
7.975805318119084e-240,0.6419376537121204,0.747,0.366,1.7405599945731276e-235,endoderm,LOC590510
1.4075963734903106e-239,0.46295471733565075,0.981,0.904,3.071797565867905e-235,endoderm,LOC576208
5.590598574287771e-238,0.4605553311517836,0.964,0.893,1.2200363268668204e-233,endoderm,LOC593744
1.4744883629474027e-237,0.6336094619211428,0.434,0.125,3.217775954460117e-233,endoderm,LOC100891819
1.0160553363744208e-236,0.37727949233068964,0.153,0.01,2.2173375605698984e-232,endoderm,LOC105445951
2.999760507846223e-236,0.32899174141673737,0.126,0.005,6.546377356272813e-232,endoderm,LOC754064
1.3284699065347972e-232,0.3380730799103704,0.996,0.982,2.899119877030888e-228,endoderm,LOC578672
3.1181533571154396e-232,0.3604704899921307,0.991,0.971,6.804746071233024e-228,endoderm,LOC584560
5.5655208607239776e-232,0.5062779553883745,0.938,0.844,1.2145636174357936e-227,endoderm,LOC574664
3.075809576098827e-231,0.5734442780622389,0.89,0.666,6.71233923792047e-227,endoderm,LOC586410
3.1644277645212344e-231,0.5587345292592947,0.914,0.668,6.905730710514689e-227,endoderm,LOC763121
6.031258457030069e-231,0.5155453179207733,0.34,0.078,1.316201533077672e-226,endoderm,LOC105443740
4.187781192705805e-229,0.4807674405749663,0.29,0.056,9.138994896841878e-225,endoderm,LOC100892870
4.375159974642447e-229,0.6181180215676993,0.458,0.144,9.547911612662212e-225,endoderm,LOC100891278
1.250621226000256e-227,0.620406992548275,0.487,0.158,2.7292307015003587e-223,endoderm,LOC577832
2.899843158733874e-225,0.45117271562351297,0.153,0.012,6.328327725304934e-221,endoderm,LOC587094
3.864203210067042e-225,0.5435951768033066,0.454,0.139,8.432850665329306e-221,endoderm,LOC575063
1.0388539648944834e-224,0.6826723628489377,0.702,0.321,2.267091007589231e-220,endoderm,LOC757285
1.2993577219173958e-224,0.45348011038069824,0.982,0.94,2.8355883565403327e-220,endoderm,LOC581803
4.0628961285296566e-224,0.37395457130410503,0.565,0.204,8.86645822129027e-220,endoderm,LOC579742
1.256353586608281e-223,0.604528350354291,0.583,0.226,2.7417404320552516e-219,endoderm,LOC580635
1.6627905021564382e-223,0.41648601397639995,0.968,0.929,3.628707712855995e-219,endoderm,rps14
2.487007288733874e-223,0.8013969276079446,0.245,0.042,5.427396006203933e-219,endoderm,LOC373243
6.398397923804223e-222,0.48337227192994137,0.952,0.862,1.3963223789117955e-217,endoderm,LOC590220
2.1494652715796514e-221,0.41571844150184,0.968,0.913,4.690778062168273e-217,endoderm,LOC577982
4.430348880091091e-221,0.5956538928072658,0.496,0.171,9.668350361022787e-217,endoderm,LOC582075
4.039172929521876e-220,0.5665125045283921,0.364,0.095,8.81468708409559e-216,endoderm,LOC576494
9.006376406289082e-220,0.29209171657353616,0.105,0.002,1.9654615231444665e-215,endoderm,hh
8.526924429310709e-219,0.3085759694927859,0.132,0.007,1.860830718208476e-214,endoderm,LOC100892779
8.734453568297967e-219,0.5709122378785634,0.514,0.176,1.9061198022096655e-214,endoderm,LOC585380
4.459650478217904e-218,0.3950676099004608,0.138,0.009,9.732295238614933e-214,endoderm,LOC575703
4.572094463074702e-218,0.381339707230244,0.186,0.022,9.977681746767922e-214,endoderm,LOC105445055
4.5746855806599e-217,0.3779604657117108,0.996,0.964,9.9833363426741e-213,endoderm,LOC753159
6.788690877664341e-216,0.5959829627183426,0.595,0.247,1.4814960102326892e-211,endoderm,LOC587575
4.1447632905337675e-214,0.584807188556759,0.591,0.238,9.045116928931841e-210,endoderm,LOC577855
1.8221662421736242e-212,0.5733190471962333,0.891,0.633,3.9765133902955004e-208,endoderm,LOC575470
1.895987011616081e-212,0.585977055011883,0.741,0.377,4.137612455449774e-208,endoderm,LOC592550
3.147033227735977e-210,0.5230942081245857,0.395,0.113,6.867770612888223e-206,endoderm,LOC590987
